"","season","week","season_type","home_team","away_team","home_score","away_score"
"597",2001,6,"REG","NYG","PHI",9,10
"598",2001,6,"REG","TB","PIT",10,17
"599",2001,6,"REG","NYJ","LA",14,34
"600",2001,6,"REG","DET","TEN",24,27
"601",2001,7,"REG","DAL","ARI",17,3
"602",2001,7,"REG","LAC","BUF",27,24
"603",2001,7,"REG","DET","CIN",27,31
"604",2001,7,"REG","KC","IND",28,35
"605",2001,7,"REG","BAL","JAX",18,17
"606",2001,7,"REG","SEA","MIA",20,24
"607",2001,7,"REG","TB","MIN",41,14
"608",2001,7,"REG","DEN","NE",31,20
"609",2001,7,"REG","LA","NO",31,34
"610",2001,7,"REG","WAS","NYG",35,21
"611",2001,7,"REG","CAR","NYJ",12,13
"612",2001,7,"REG","PHI","LV",10,20
"613",2001,7,"REG","CHI","SF",37,31
"614",2001,7,"REG","PIT","TEN",34,7
"615",2001,8,"REG","PIT","BAL",10,13
"616",2001,8,"REG","MIA","CAR",23,6
"617",2001,8,"REG","CHI","CLE",27,21
"618",2001,8,"REG","NYG","DAL",27,24
"619",2001,8,"REG","LV","DEN",38,28
"620",2001,8,"REG","SF","DET",21,13
"621",2001,8,"REG","BUF","IND",14,30
"622",2001,8,"REG","TEN","JAX",28,24
"623",2001,8,"REG","LAC","KC",20,25
"624",2001,8,"REG","ATL","NE",10,24
"625",2001,8,"REG","NO","NYJ",9,16
"626",2001,8,"REG","ARI","PHI",7,21
"627",2001,8,"REG","WAS","SEA",27,14
"628",2001,8,"REG","GB","TB",21,20
"629",2001,9,"REG","TEN","BAL",10,16
"630",2001,9,"REG","NE","BUF",21,11
"631",2001,9,"REG","LA","CAR",48,14
"632",2001,9,"REG","JAX","CIN",30,13
"633",2001,9,"REG","ATL","DAL",20,13
"634",2001,9,"REG","CHI","GB",12,20
"635",2001,9,"REG","NYJ","KC",27,7
"636",2001,9,"REG","IND","MIA",24,27
"637",2001,9,"REG","PHI","MIN",48,17
"638",2001,9,"REG","SF","NO",28,27
"639",2001,9,"REG","ARI","NYG",10,17
"640",2001,9,"REG","SEA","LV",34,27
"641",2001,9,"REG","CLE","PIT",12,15
"642",2001,9,"REG","DEN","LAC",26,16
"643",2001,9,"REG","DET","TB",17,20
"644",2001,10,"REG","GB","ATL",20,23
"645",2001,10,"REG","TB","CHI",24,27
"646",2001,10,"REG","BAL","CLE",17,27
"647",2001,10,"REG","ARI","DET",45,38
"648",2001,10,"REG","NO","IND",34,20
"649",2001,10,"REG","PIT","JAX",20,7
"650",2001,10,"REG","MIN","NYG",28,16
"651",2001,10,"REG","MIA","NYJ",0,24
"652",2001,10,"REG","DAL","PHI",3,36
"653",2001,10,"REG","LV","LAC",34,24
"654",2001,10,"REG","BUF","SEA",20,23
"655",2001,10,"REG","CAR","SF",22,25
"656",2001,10,"REG","NE","LA",17,24
"657",2001,10,"REG","CIN","TEN",7,20
"658",2001,10,"REG","DEN","WAS",10,17
"659",2001,11,"REG","LAC","ARI",17,20
"660",2001,11,"REG","CAR","ATL",7,10
"661",2001,11,"REG","JAX","BAL",21,24
"662",2001,11,"REG","MIN","CHI",6,13
"663",2001,11,"REG","CLE","CIN",18,0
"664",2001,11,"REG","DAL","DEN",24,26
"665",2001,11,"REG","DET","GB",27,29
"666",2001,11,"REG","BUF","MIA",27,34
"667",2001,11,"REG","NE","NO",34,17
"668",2001,11,"REG","NYG","LV",10,28
"669",2001,11,"REG","TEN","PIT",24,34
"670",2001,11,"REG","KC","SEA",19,7
"671",2001,11,"REG","IND","SF",21,40
"672",2001,11,"REG","LA","TB",17,24
"673",2001,11,"REG","PHI","WAS",3,13
"674",2001,12,"REG","LV","ARI",31,34
"675",2001,12,"REG","SF","BUF",35,0
"676",2001,12,"REG","NO","CAR",27,23
"677",2001,12,"REG","WAS","DAL",14,20
"678",2001,12,"REG","MIA","DEN",21,10
"679",2001,12,"REG","CHI","DET",13,10
"680",2001,12,"REG","JAX","GB",21,28
"681",2001,12,"REG","BAL","IND",39,27
"682",2001,12,"REG","PIT","MIN",21,16
"683",2001,12,"REG","NYJ","NE",16,17
"684",2001,12,"REG","KC","PHI",10,23
"685",2001,12,"REG","SEA","LAC",13,10
"686",2001,12,"REG","ATL","LA",6,35
"687",2001,12,"REG","CIN","TB",13,16
"688",2001,12,"REG","CLE","TEN",15,31
"689",2001,13,"REG","BUF","CAR",25,24
"690",2001,13,"REG","GB","CHI",17,7
"691",2001,13,"REG","NE","CLE",27,16
"692",2001,13,"REG","TB","DET",15,12
"693",2001,13,"REG","MIA","IND",41,6
"694",2001,13,"REG","CIN","JAX",10,14
"695",2001,13,"REG","LV","KC",28,26
"696",2001,13,"REG","ATL","NO",10,28
"697",2001,13,"REG","DAL","NYG",20,13
"698",2001,13,"REG","PIT","NYJ",18,7
"699",2001,13,"REG","PHI","LAC",24,14
"700",2001,13,"REG","DEN","SEA",20,7
"701",2001,13,"REG","LA","SF",27,14
"702",2001,13,"REG","MIN","TEN",42,24
"703",2001,13,"REG","ARI","WAS",10,20
"704",2001,14,"REG","NYG","ARI",17,13
"705",2001,14,"REG","IND","ATL",41,27
"706",2001,14,"REG","NYJ","CIN",15,14
"707",2001,14,"REG","SEA","DAL",29,3
"708",2001,14,"REG","KC","DEN",26,23
"709",2001,14,"REG","TEN","GB",26,20
"710",2001,14,"REG","CLE","JAX",10,15
"711",2001,14,"REG","SF","MIA",21,0
"712",2001,14,"REG","DET","MIN",27,24
"713",2001,14,"REG","BUF","NE",9,12
"714",2001,14,"REG","LAC","LV",6,13
"715",2001,14,"REG","WAS","PHI",6,20
"716",2001,14,"REG","BAL","PIT",21,26
"717",2001,14,"REG","NO","LA",21,34
"718",2001,14,"REG","CHI","TB",27,3
"719",2001,15,"REG","ATL","BUF",33,30
"720",2001,15,"REG","WAS","CHI",15,20
"721",2001,15,"REG","BAL","CIN",16,0
"722",2001,15,"REG","GB","CLE",30,7
"723",2001,15,"REG","ARI","DAL",17,10
"724",2001,15,"REG","PIT","DET",47,14
"725",2001,15,"REG","MIN","JAX",3,33
"726",2001,15,"REG","NE","MIA",20,13
"727",2001,15,"REG","TB","NO",48,21
"728",2001,15,"REG","IND","NYJ",28,29
"729",2001,15,"REG","SF","PHI",13,3
"730",2001,15,"REG","KC","LAC",20,17
"731",2001,15,"REG","NYG","SEA",27,24
"732",2001,15,"REG","CAR","LA",32,38
"733",2001,15,"REG","LV","TEN",10,13
"734",2001,16,"REG","CAR","ARI",7,30
"735",2001,16,"REG","MIA","ATL",21,14
"736",2001,16,"REG","TB","BAL",22,10
"737",2001,16,"REG","NYJ","BUF",9,14
"738",2001,16,"REG","DET","CHI",0,24
"739",2001,16,"REG","TEN","CLE",38,41
"740",2001,16,"REG","LA","IND",42,17
"741",2001,16,"REG","JAX","KC",26,30
"742",2001,16,"REG","GB","MIN",24,13
"743",2001,16,"REG","PHI","NYG",24,21
"744",2001,16,"REG","DEN","LV",23,17
"745",2001,16,"REG","CIN","PIT",26,23
"746",2001,16,"REG","LAC","SEA",22,25
"747",2001,16,"REG","DAL","SF",27,21
"748",2001,16,"REG","NO","WAS",10,40
"749",2001,17,"REG","WAS","ARI",20,17
"750",2001,17,"REG","LA","ATL",31,13
"751",2001,17,"REG","MIA","BUF",34,7
"752",2001,17,"REG","TEN","CIN",21,23
"753",2001,17,"REG","PIT","CLE",28,7
"754",2001,17,"REG","DET","DAL",15,10
"755",2001,17,"REG","IND","DEN",29,10
"756",2001,17,"REG","NYG","GB",25,34
"757",2001,17,"REG","CHI","JAX",33,13
"758",2001,17,"REG","SEA","KC",21,18
"759",2001,17,"REG","BAL","MIN",19,3
"760",2001,17,"REG","CAR","NE",6,38
"761",2001,17,"REG","LV","NYJ",22,24
"762",2001,17,"REG","TB","PHI",13,17
"763",2001,17,"REG","NO","SF",0,38
"764",2001,18,"POST","MIA","BAL",3,20
"765",2001,18,"POST","LV","NYJ",38,24
"766",2001,18,"POST","GB","SF",25,15
"767",2001,18,"POST","PHI","TB",31,9
"768",2001,19,"POST","PIT","BAL",27,10
"769",2001,19,"POST","LA","GB",45,17
"770",2001,19,"POST","NE","LV",16,13
"771",2001,19,"POST","CHI","PHI",19,33
"772",2001,20,"POST","PIT","NE",17,24
"773",2001,20,"POST","LA","PHI",29,24
"774",2001,21,"POST","NE","LA",20,17
"775",2002,1,"REG","WAS","ARI",31,23
"776",2002,1,"REG","GB","ATL",37,34
"777",2002,1,"REG","CAR","BAL",10,7
"778",2002,1,"REG","HOU","DAL",19,10
"779",2002,1,"REG","MIA","DET",49,21
"780",2002,1,"REG","JAX","IND",25,28
"781",2002,1,"REG","CLE","KC",39,40
"782",2002,1,"REG","CHI","MIN",27,23
"783",2002,1,"REG","TB","NO",20,26
"784",2002,1,"REG","BUF","NYJ",31,37
"785",2002,1,"REG","TEN","PHI",27,24
"786",2002,1,"REG","NE","PIT",30,14
"787",2002,1,"REG","CIN","LAC",6,34
"788",2002,1,"REG","LV","SEA",31,17
"789",2002,1,"REG","NYG","SF",13,16
"790",2002,1,"REG","DEN","LA",23,16
"791",2002,2,"REG","SEA","ARI",13,24
"792",2002,2,"REG","MIN","BUF",39,45
"793",2002,2,"REG","ATL","CHI",13,14
"794",2002,2,"REG","CLE","CIN",20,7
"795",2002,2,"REG","SF","DEN",14,24
"796",2002,2,"REG","CAR","DET",31,7
"797",2002,2,"REG","NO","GB",35,20
"798",2002,2,"REG","LAC","HOU",24,3
"799",2002,2,"REG","KC","JAX",16,23
"800",2002,2,"REG","IND","MIA",13,21
"801",2002,2,"REG","NYJ","NE",7,44
"802",2002,2,"REG","LA","NYG",21,26
"803",2002,2,"REG","PIT","LV",17,30
"804",2002,2,"REG","WAS","PHI",7,37
"805",2002,2,"REG","BAL","TB",0,25
"806",2002,2,"REG","DAL","TEN",21,13
"807",2002,3,"REG","DEN","BUF",28,23
"808",2002,3,"REG","MIN","CAR",14,21
"809",2002,3,"REG","ATL","CIN",30,3
"810",2002,3,"REG","TEN","CLE",28,31
"811",2002,3,"REG","PHI","DAL",44,13
"812",2002,3,"REG","DET","GB",31,37
"813",2002,3,"REG","HOU","IND",3,23
"814",2002,3,"REG","NE","KC",41,38
"815",2002,3,"REG","CHI","NO",23,29
"816",2002,3,"REG","MIA","NYJ",30,3
"817",2002,3,"REG","ARI","LAC",15,23
"818",2002,3,"REG","NYG","SEA",9,6
"819",2002,3,"REG","TB","LA",26,14
"820",2002,3,"REG","SF","WAS",20,10
"821",2002,4,"REG","GB","CAR",17,14
"822",2002,4,"REG","BUF","CHI",33,27
"823",2002,4,"REG","PIT","CLE",16,13
"824",2002,4,"REG","LA","DAL",10,13
"825",2002,4,"REG","BAL","DEN",34,23
"826",2002,4,"REG","PHI","HOU",35,17
"827",2002,4,"REG","KC","MIA",48,30
"828",2002,4,"REG","SEA","MIN",48,23
"829",2002,4,"REG","LAC","NE",21,14
"830",2002,4,"REG","DET","NO",26,21
"831",2002,4,"REG","ARI","NYG",21,7
"832",2002,4,"REG","JAX","NYJ",28,3
"833",2002,4,"REG","CIN","TB",7,35
"834",2002,4,"REG","LV","TEN",52,25
"835",2002,5,"REG","CAR","ARI",13,16
"836",2002,5,"REG","CLE","BAL",21,26
"837",2002,5,"REG","IND","CIN",28,21
"838",2002,5,"REG","CHI","GB",21,34
"839",2002,5,"REG","NYJ","KC",25,29
"840",2002,5,"REG","MIA","NE",26,13
"841",2002,5,"REG","DAL","NYG",17,21
"842",2002,5,"REG","BUF","LV",31,49
"843",2002,5,"REG","JAX","PHI",28,25
"844",2002,5,"REG","NO","PIT",32,29
"845",2002,5,"REG","DEN","LAC",26,9
"846",2002,5,"REG","SF","LA",37,13
"847",2002,5,"REG","ATL","TB",6,20
"848",2002,5,"REG","TEN","WAS",14,31
"849",2002,6,"REG","NYG","ATL",10,17
"850",2002,6,"REG","IND","BAL",22,20
"851",2002,6,"REG","HOU","BUF",24,31
"852",2002,6,"REG","DAL","CAR",14,13
"853",2002,6,"REG","TB","CLE",17,3
"854",2002,6,"REG","MIN","DET",31,24
"855",2002,6,"REG","NE","GB",10,28
"856",2002,6,"REG","TEN","JAX",23,14
"857",2002,6,"REG","LAC","KC",35,34
"858",2002,6,"REG","DEN","MIA",22,24
"859",2002,6,"REG","WAS","NO",27,43
"860",2002,6,"REG","LA","LV",28,13
"861",2002,6,"REG","CIN","PIT",7,34
"862",2002,6,"REG","SEA","SF",21,28
"863",2002,7,"REG","MIA","BUF",10,23
"864",2002,7,"REG","ATL","CAR",30,0
"865",2002,7,"REG","DET","CHI",23,20
"866",2002,7,"REG","ARI","DAL",9,6
"867",2002,7,"REG","KC","DEN",34,37
"868",2002,7,"REG","CLE","HOU",34,17
"869",2002,7,"REG","PIT","IND",28,10
"870",2002,7,"REG","BAL","JAX",17,10
"871",2002,7,"REG","NYJ","MIN",20,7
"872",2002,7,"REG","LV","LAC",21,27
"873",2002,7,"REG","LA","SEA",37,20
"874",2002,7,"REG","NO","SF",35,27
"875",2002,7,"REG","PHI","TB",20,10
"876",2002,7,"REG","GB","WAS",30,9
"877",2002,8,"REG","SF","ARI",38,28
"878",2002,8,"REG","NO","ATL",35,37
"879",2002,8,"REG","MIN","CHI",25,7
"880",2002,8,"REG","NYJ","CLE",21,24
"881",2002,8,"REG","NE","DEN",16,24
"882",2002,8,"REG","BUF","DET",24,17
"883",2002,8,"REG","JAX","HOU",19,21
"884",2002,8,"REG","WAS","IND",26,21
"885",2002,8,"REG","PHI","NYG",17,3
"886",2002,8,"REG","KC","LV",20,10
"887",2002,8,"REG","BAL","PIT",18,31
"888",2002,8,"REG","DAL","SEA",14,17
"889",2002,8,"REG","CAR","TB",9,12
"890",2002,8,"REG","CIN","TEN",24,30
"891",2002,9,"REG","ATL","BAL",20,17
"892",2002,9,"REG","HOU","CIN",3,38
"893",2002,9,"REG","DET","DAL",9,7
"894",2002,9,"REG","NYG","JAX",24,17
"895",2002,9,"REG","GB","MIA",24,10
"896",2002,9,"REG","TB","MIN",38,24
"897",2002,9,"REG","BUF","NE",7,38
"898",2002,9,"REG","LAC","NYJ",13,44
"899",2002,9,"REG","CHI","PHI",13,19
"900",2002,9,"REG","CLE","PIT",20,23
"901",2002,9,"REG","LV","SF",20,23
"902",2002,9,"REG","ARI","LA",14,27
"903",2002,9,"REG","IND","TEN",15,23
"904",2002,9,"REG","SEA","WAS",3,14
"905",2002,10,"REG","PIT","ATL",34,34
"906",2002,10,"REG","BAL","CIN",38,27
"907",2002,10,"REG","GB","DET",40,14
"908",2002,10,"REG","TEN","HOU",17,10
"909",2002,10,"REG","PHI","IND",13,35
"910",2002,10,"REG","SF","KC",17,13
"911",2002,10,"REG","NYJ","MIA",13,10
"912",2002,10,"REG","CHI","NE",30,33
"913",2002,10,"REG","CAR","NO",24,34
"914",2002,10,"REG","MIN","NYG",20,27
"915",2002,10,"REG","DEN","LV",10,34
"916",2002,10,"REG","LA","LAC",28,24
"917",2002,10,"REG","ARI","SEA",6,27
"918",2002,10,"REG","JAX","WAS",26,7
"919",2002,11,"REG","PHI","ARI",38,14
"920",2002,11,"REG","MIA","BAL",26,7
"921",2002,11,"REG","KC","BUF",17,16
"922",2002,11,"REG","TB","CAR",23,10
"923",2002,11,"REG","LA","CHI",21,16
"924",2002,11,"REG","CIN","CLE",20,27
"925",2002,11,"REG","IND","DAL",20,3
"926",2002,11,"REG","SEA","DEN",9,31
"927",2002,11,"REG","MIN","GB",31,21
"928",2002,11,"REG","HOU","JAX",21,24
"929",2002,11,"REG","LV","NE",27,20
"930",2002,11,"REG","ATL","NO",24,17
"931",2002,11,"REG","DET","NYJ",14,31
"932",2002,11,"REG","TEN","PIT",31,23
"933",2002,11,"REG","LAC","SF",20,17
"934",2002,11,"REG","NYG","WAS",19,17
"935",2002,12,"REG","CAR","ATL",0,41
"936",2002,12,"REG","NYJ","BUF",31,13
"937",2002,12,"REG","PIT","CIN",29,21
"938",2002,12,"REG","NO","CLE",15,24
"939",2002,12,"REG","CHI","DET",20,17
"940",2002,12,"REG","TB","GB",21,7
"941",2002,12,"REG","DEN","IND",20,23
"942",2002,12,"REG","DAL","JAX",21,19
"943",2002,12,"REG","SEA","KC",39,32
"944",2002,12,"REG","NE","MIN",24,17
"945",2002,12,"REG","HOU","NYG",16,14
"946",2002,12,"REG","ARI","LV",20,41
"947",2002,12,"REG","SF","PHI",17,38
"948",2002,12,"REG","MIA","LAC",30,3
"949",2002,12,"REG","WAS","LA",20,17
"950",2002,12,"REG","BAL","TEN",13,12
"951",2002,13,"REG","KC","ARI",49,0
"952",2002,13,"REG","MIN","ATL",24,30
"953",2002,13,"REG","CIN","BAL",23,27
"954",2002,13,"REG","CLE","CAR",6,13
"955",2002,13,"REG","GB","CHI",30,20
"956",2002,13,"REG","LAC","DEN",30,27
"957",2002,13,"REG","IND","HOU",19,3
"958",2002,13,"REG","BUF","MIA",38,21
"959",2002,13,"REG","DET","NE",12,20
"960",2002,13,"REG","LV","NYJ",26,20
"961",2002,13,"REG","JAX","PIT",23,25
"962",2002,13,"REG","SF","SEA",31,24
"963",2002,13,"REG","PHI","LA",10,3
"964",2002,13,"REG","NO","TB",23,20
"965",2002,13,"REG","NYG","TEN",29,32
"966",2002,13,"REG","DAL","WAS",27,20
"967",2002,14,"REG","TB","ATL",34,10
"968",2002,14,"REG","NE","BUF",27,17
"969",2002,14,"REG","MIA","CHI",27,9
"970",2002,14,"REG","CAR","CIN",52,31
"971",2002,14,"REG","JAX","CLE",20,21
"972",2002,14,"REG","NYJ","DEN",19,13
"973",2002,14,"REG","ARI","DET",23,20
"974",2002,14,"REG","PIT","HOU",6,24
"975",2002,14,"REG","TEN","IND",27,17
"976",2002,14,"REG","GB","MIN",26,22
"977",2002,14,"REG","BAL","NO",25,37
"978",2002,14,"REG","WAS","NYG",21,27
"979",2002,14,"REG","LAC","LV",7,27
"980",2002,14,"REG","SEA","PHI",20,27
"981",2002,14,"REG","DAL","SF",27,31
"982",2002,14,"REG","KC","LA",49,10
"983",2002,15,"REG","LA","ARI",30,28
"984",2002,15,"REG","HOU","BAL",19,23
"985",2002,15,"REG","PIT","CAR",30,14
"986",2002,15,"REG","NYG","DAL",37,7
"987",2002,15,"REG","SF","GB",14,20
"988",2002,15,"REG","CLE","IND",23,28
"989",2002,15,"REG","CIN","JAX",15,29
"990",2002,15,"REG","DEN","KC",31,24
"991",2002,15,"REG","NO","MIN",31,32
"992",2002,15,"REG","TEN","NE",24,7
"993",2002,15,"REG","CHI","NYJ",20,13
"994",2002,15,"REG","MIA","LV",23,17
"995",2002,15,"REG","BUF","LAC",20,13
"996",2002,15,"REG","ATL","SEA",24,30
"997",2002,15,"REG","DET","TB",20,23
"998",2002,15,"REG","PHI","WAS",34,21
"999",2002,16,"REG","GB","BUF",10,0
"1000",2002,16,"REG","CAR","CHI",24,14
"1001",2002,16,"REG","BAL","CLE",13,14
"1002",2002,16,"REG","LV","DEN",28,16
"1003",2002,16,"REG","ATL","DET",36,15
"1004",2002,16,"REG","WAS","HOU",26,10
"1005",2002,16,"REG","MIN","MIA",20,17
"1006",2002,16,"REG","CIN","NO",20,13
"1007",2002,16,"REG","IND","NYG",27,44
"1008",2002,16,"REG","NE","NYJ",17,30
"1009",2002,16,"REG","DAL","PHI",3,27
"1010",2002,16,"REG","TB","PIT",7,17
"1011",2002,16,"REG","KC","LAC",24,22
"1012",2002,16,"REG","ARI","SF",14,17
"1013",2002,16,"REG","SEA","LA",30,10
"1014",2002,16,"REG","JAX","TEN",10,28
"1015",2002,17,"REG","DEN","ARI",37,7
"1016",2002,17,"REG","CLE","ATL",24,16
"1017",2002,17,"REG","PIT","BAL",34,31
"1018",2002,17,"REG","NO","CAR",6,10
"1019",2002,17,"REG","BUF","CIN",27,9
"1020",2002,17,"REG","WAS","DAL",20,14
"1021",2002,17,"REG","NYJ","GB",42,17
"1022",2002,17,"REG","IND","JAX",20,13
"1023",2002,17,"REG","LV","KC",24,0
"1024",2002,17,"REG","NE","MIA",27,24
"1025",2002,17,"REG","DET","MIN",36,38
"1026",2002,17,"REG","NYG","PHI",10,7
"1027",2002,17,"REG","LAC","SEA",28,31
"1028",2002,17,"REG","LA","SF",31,20
"1029",2002,17,"REG","CHI","TB",0,15
"1030",2002,17,"REG","HOU","TEN",3,13
"1031",2002,18,"POST","GB","ATL",7,27
"1032",2002,18,"POST","PIT","CLE",36,33
"1033",2002,18,"POST","NYJ","IND",41,0
"1034",2002,18,"POST","SF","NYG",39,38
"1035",2002,19,"POST","PHI","ATL",20,6
"1036",2002,19,"POST","LV","NYJ",30,10
"1037",2002,19,"POST","TEN","PIT",34,31
"1038",2002,19,"POST","TB","SF",31,6
"1039",2002,20,"POST","PHI","TB",10,27
"1040",2002,20,"POST","LV","TEN",41,24
"1041",2002,21,"POST","TB","LV",48,21
"1042",2003,1,"REG","DET","ARI",42,24
"1043",2003,1,"REG","DAL","ATL",13,27
"1044",2003,1,"REG","PIT","BAL",34,15
"1045",2003,1,"REG","SF","CHI",49,7
"1046",2003,1,"REG","CIN","DEN",10,30
"1047",2003,1,"REG","MIA","HOU",20,21
"1048",2003,1,"REG","CLE","IND",6,9
"1049",2003,1,"REG","CAR","JAX",24,23
"1050",2003,1,"REG","GB","MIN",25,30
"1051",2003,1,"REG","BUF","NE",31,0
"1052",2003,1,"REG","SEA","NO",27,10
"1053",2003,1,"REG","WAS","NYJ",16,13
"1054",2003,1,"REG","TEN","LV",25,20
"1055",2003,1,"REG","KC","LAC",27,14
"1056",2003,1,"REG","NYG","LA",23,13
"1057",2003,1,"REG","PHI","TB",0,17
"1058",2003,2,"REG","JAX","BUF",17,38
"1059",2003,2,"REG","TB","CAR",9,12
"1060",2003,2,"REG","MIN","CHI",24,13
"1061",2003,2,"REG","LV","CIN",23,20
"1062",2003,2,"REG","BAL","CLE",33,13
"1063",2003,2,"REG","NYG","DAL",32,35
"1064",2003,2,"REG","LAC","DEN",13,37
"1065",2003,2,"REG","GB","DET",31,6
"1066",2003,2,"REG","NO","HOU",31,10
"1067",2003,2,"REG","NYJ","MIA",10,21
"1068",2003,2,"REG","PHI","NE",10,31
"1069",2003,2,"REG","KC","PIT",41,20
"1070",2003,2,"REG","ARI","SEA",0,38
"1071",2003,2,"REG","LA","SF",27,24
"1072",2003,2,"REG","IND","TEN",33,7
"1073",2003,2,"REG","ATL","WAS",31,33
"1074",2003,3,"REG","LAC","BAL",10,24
"1075",2003,3,"REG","MIA","BUF",17,7
"1076",2003,3,"REG","SF","CLE",12,13
"1077",2003,3,"REG","ARI","GB",20,13
"1078",2003,3,"REG","IND","JAX",23,13
"1079",2003,3,"REG","HOU","KC",14,42
"1080",2003,3,"REG","DET","MIN",13,23
"1081",2003,3,"REG","TEN","NO",27,12
"1082",2003,3,"REG","WAS","NYG",21,24
"1083",2003,3,"REG","NE","NYJ",23,16
"1084",2003,3,"REG","DEN","LV",31,10
"1085",2003,3,"REG","CIN","PIT",10,17
"1086",2003,3,"REG","SEA","LA",24,23
"1087",2003,3,"REG","ATL","TB",10,31
"1088",2003,4,"REG","LA","ARI",37,13
"1089",2003,4,"REG","CAR","ATL",23,3
"1090",2003,4,"REG","CLE","CIN",14,21
"1091",2003,4,"REG","NYJ","DAL",6,17
"1092",2003,4,"REG","DEN","DET",20,16
"1093",2003,4,"REG","CHI","GB",23,38
"1094",2003,4,"REG","NO","IND",21,55
"1095",2003,4,"REG","HOU","JAX",24,20
"1096",2003,4,"REG","BAL","KC",10,17
"1097",2003,4,"REG","WAS","NE",20,17
"1098",2003,4,"REG","BUF","PHI",13,23
"1099",2003,4,"REG","LV","LAC",34,31
"1100",2003,4,"REG","MIN","SF",35,7
"1101",2003,4,"REG","PIT","TEN",13,30
"1102",2003,5,"REG","DAL","ARI",24,7
"1103",2003,5,"REG","BUF","CIN",22,16
"1104",2003,5,"REG","PIT","CLE",13,33
"1105",2003,5,"REG","KC","DEN",24,23
"1106",2003,5,"REG","SF","DET",24,17
"1107",2003,5,"REG","TB","IND",35,38
"1108",2003,5,"REG","NYG","MIA",10,23
"1109",2003,5,"REG","ATL","MIN",26,39
"1110",2003,5,"REG","CAR","NO",19,13
"1111",2003,5,"REG","CHI","LV",24,21
"1112",2003,5,"REG","JAX","LAC",27,21
"1113",2003,5,"REG","GB","SEA",35,13
"1114",2003,5,"REG","NE","TEN",38,30
"1115",2003,5,"REG","PHI","WAS",27,25
"1116",2003,6,"REG","LA","ATL",36,0
"1117",2003,6,"REG","ARI","BAL",18,26
"1118",2003,6,"REG","NYJ","BUF",30,3
"1119",2003,6,"REG","IND","CAR",20,23
"1120",2003,6,"REG","NO","CHI",20,13
"1121",2003,6,"REG","TEN","HOU",38,17
"1122",2003,6,"REG","GB","KC",34,40
"1123",2003,6,"REG","JAX","MIA",10,24
"1124",2003,6,"REG","NE","NYG",17,6
"1125",2003,6,"REG","CLE","LV",13,7
"1126",2003,6,"REG","DAL","PHI",23,21
"1127",2003,6,"REG","DEN","PIT",17,14
"1128",2003,6,"REG","SEA","SF",20,19
"1129",2003,6,"REG","WAS","TB",13,35
"1130",2003,7,"REG","CIN","BAL",34,26
"1131",2003,7,"REG","SEA","CHI",24,17
"1132",2003,7,"REG","DET","DAL",7,38
"1133",2003,7,"REG","MIN","DEN",28,20
"1134",2003,7,"REG","LA","GB",34,24
"1135",2003,7,"REG","LV","KC",10,17
"1136",2003,7,"REG","MIA","NE",13,19
"1137",2003,7,"REG","ATL","NO",17,45
"1138",2003,7,"REG","HOU","NYJ",14,19
"1139",2003,7,"REG","NYG","PHI",10,14
"1140",2003,7,"REG","CLE","LAC",20,26
"1141",2003,7,"REG","SF","TB",24,7
"1142",2003,7,"REG","CAR","TEN",17,37
"1143",2003,7,"REG","BUF","WAS",24,7
"1144",2003,8,"REG","KC","BUF",38,5
"1145",2003,8,"REG","NO","CAR",20,23
"1146",2003,8,"REG","NE","CLE",9,3
"1147",2003,8,"REG","TB","DAL",16,0
"1148",2003,8,"REG","BAL","DEN",26,6
"1149",2003,8,"REG","CHI","DET",24,16
"1150",2003,8,"REG","IND","HOU",30,21
"1151",2003,8,"REG","LAC","MIA",10,26
"1152",2003,8,"REG","MIN","NYG",17,29
"1153",2003,8,"REG","PHI","NYJ",24,17
"1154",2003,8,"REG","CIN","SEA",27,24
"1155",2003,8,"REG","ARI","SF",16,13
"1156",2003,8,"REG","PIT","LA",21,33
"1157",2003,8,"REG","JAX","TEN",17,30
"1158",2003,9,"REG","HOU","CAR",14,10
"1159",2003,9,"REG","ARI","CIN",17,14
"1160",2003,9,"REG","MIN","GB",27,30
"1161",2003,9,"REG","MIA","IND",17,23
"1162",2003,9,"REG","BAL","JAX",24,17
"1163",2003,9,"REG","DEN","NE",26,30
"1164",2003,9,"REG","TB","NO",14,17
"1165",2003,9,"REG","NYJ","NYG",28,31
"1166",2003,9,"REG","DET","LV",23,13
"1167",2003,9,"REG","ATL","PHI",16,23
"1168",2003,9,"REG","SEA","PIT",23,16
"1169",2003,9,"REG","CHI","LAC",20,7
"1170",2003,9,"REG","SF","LA",30,10
"1171",2003,9,"REG","DAL","WAS",21,14
"1172",2003,10,"REG","PIT","ARI",28,15
"1173",2003,10,"REG","NYG","ATL",7,27
"1174",2003,10,"REG","LA","BAL",33,22
"1175",2003,10,"REG","DAL","BUF",10,6
"1176",2003,10,"REG","DET","CHI",12,10
"1177",2003,10,"REG","KC","CLE",41,20
"1178",2003,10,"REG","CIN","HOU",34,27
"1179",2003,10,"REG","JAX","IND",28,23
"1180",2003,10,"REG","TEN","MIA",31,7
"1181",2003,10,"REG","LAC","MIN",42,28
"1182",2003,10,"REG","LV","NYJ",24,27
"1183",2003,10,"REG","GB","PHI",14,17
"1184",2003,10,"REG","WAS","SEA",27,20
