"","season","team","week","season_type","opponent","team_score","opponent_score","team_is_home","team_won","team_point_differential","week_of_last_game_played","bye_week","latest_bye_week_by_season","team_week_first_treated","team_id","season_week_id"
"9289",2017,"CHI",11,"REG","DET",24,27,"home",0,-3,17,9,11,10,6,317
"9290",2017,"CHI",4,"REG","GB",14,35,"away",0,-21,17,9,11,10,6,310
"9291",2017,"CHI",6,"REG","BAL",27,24,"away",1,3,17,9,11,10,6,312
"9292",2017,"CHI",2,"REG","TB",7,29,"away",0,-22,17,9,11,10,6,308
"9293",2017,"CHI",10,"REG","GB",16,23,"home",0,-7,17,9,11,10,6,316
"9294",2017,"CHI",7,"REG","CAR",17,3,"home",1,14,17,9,11,10,6,313
"9295",2017,"CHI",13,"REG","SF",14,15,"home",0,-1,17,9,11,10,6,319
"9296",2017,"CHI",15,"REG","DET",10,20,"away",0,-10,17,9,11,10,6,321
"9297",2017,"CHI",3,"REG","PIT",23,17,"home",1,6,17,9,11,10,6,309
"9298",2017,"CHI",5,"REG","MIN",17,20,"home",0,-3,17,9,11,10,6,311
"9299",2017,"CHI",14,"REG","CIN",33,7,"away",1,26,17,9,11,10,6,320
"9300",2017,"CHI",16,"REG","CLE",20,3,"home",1,17,17,9,11,10,6,322
"9301",2017,"CIN",9,"REG","JAX",7,23,"away",0,-16,17,6,11,7,7,315
"9302",2017,"CIN",7,"REG","PIT",14,29,"away",0,-15,17,6,11,7,7,313
"9303",2017,"CIN",13,"REG","PIT",20,23,"home",0,-3,17,6,11,7,7,319
"9304",2017,"CIN",14,"REG","CHI",7,33,"home",0,-26,17,6,11,7,7,320
"9305",2017,"CIN",16,"REG","DET",26,17,"home",1,9,17,6,11,7,7,322
"9306",2017,"CIN",3,"REG","GB",24,27,"away",0,-3,17,6,11,7,7,309
"9307",2017,"CIN",10,"REG","TEN",20,24,"away",0,-4,17,6,11,7,7,316
"9308",2017,"CIN",1,"REG","BAL",0,20,"home",0,-20,17,6,11,7,7,307
"9309",2017,"CIN",17,"REG","BAL",31,27,"away",1,4,17,6,11,7,7,323
"9310",2017,"CIN",12,"REG","CLE",30,16,"home",1,14,17,6,11,7,7,318
"9311",2017,"CIN",11,"REG","DEN",20,17,"away",1,3,17,6,11,7,7,317
"9312",2017,"CIN",2,"REG","HOU",9,13,"home",0,-4,17,6,11,7,7,308
"9313",2017,"CIN",5,"REG","BUF",20,16,"home",1,4,17,6,11,7,7,311
"9314",2017,"CIN",15,"REG","MIN",7,34,"away",0,-27,17,6,11,7,7,321
"9315",2017,"CIN",4,"REG","CLE",31,7,"away",1,24,17,6,11,7,7,310
"9316",2017,"CIN",8,"REG","IND",24,23,"home",1,1,17,6,11,7,7,314
"9317",2017,"CLE",17,"REG","PIT",24,28,"away",0,-4,17,9,11,10,8,323
"9318",2017,"CLE",4,"REG","CIN",7,31,"home",0,-24,17,9,11,10,8,310
"9319",2017,"CLE",12,"REG","CIN",16,30,"away",0,-14,17,9,11,10,8,318
"9320",2017,"CLE",14,"REG","GB",21,27,"home",0,-6,17,9,11,10,8,320
"9321",2017,"CLE",16,"REG","CHI",3,20,"away",0,-17,17,9,11,10,8,322
"9322",2017,"CLE",7,"REG","TEN",9,12,"home",0,-3,17,9,11,10,8,313
"9323",2017,"CLE",8,"REG","MIN",16,33,"home",0,-17,17,9,11,10,8,314
"9324",2017,"CLE",13,"REG","LAC",10,19,"away",0,-9,17,9,11,10,8,319
"9325",2017,"CLE",2,"REG","BAL",10,24,"away",0,-14,17,9,11,10,8,308
"9326",2017,"CLE",6,"REG","HOU",17,33,"away",0,-16,17,9,11,10,8,312
"9327",2017,"CLE",1,"REG","PIT",18,21,"home",0,-3,17,9,11,10,8,307
"9328",2017,"CLE",15,"REG","BAL",10,27,"home",0,-17,17,9,11,10,8,321
"9329",2017,"CLE",3,"REG","IND",28,31,"away",0,-3,17,9,11,10,8,309
"9330",2017,"CLE",5,"REG","NYJ",14,17,"home",0,-3,17,9,11,10,8,311
"9331",2017,"CLE",11,"REG","JAX",7,19,"home",0,-12,17,9,11,10,8,317
"9332",2017,"CLE",10,"REG","DET",24,38,"away",0,-14,17,9,11,10,8,316
"9333",2017,"DAL",3,"REG","ARI",28,17,"away",1,11,17,6,11,7,9,309
"9334",2017,"DAL",8,"REG","WAS",33,19,"away",1,14,17,6,11,7,9,314
"9335",2017,"DAL",13,"REG","WAS",38,14,"home",1,24,17,6,11,7,9,319
"9336",2017,"DAL",16,"REG","SEA",12,21,"home",0,-9,17,6,11,7,9,322
"9337",2017,"DAL",12,"REG","LAC",6,28,"home",0,-22,17,6,11,7,9,318
"9338",2017,"DAL",7,"REG","SF",40,10,"away",1,30,17,6,11,7,9,313
"9339",2017,"DAL",10,"REG","ATL",7,27,"away",0,-20,17,6,11,7,9,316
"9340",2017,"DAL",1,"REG","NYG",19,3,"home",1,16,17,6,11,7,9,307
"9341",2017,"DAL",4,"REG","LA",30,35,"home",0,-5,17,6,11,7,9,310
"9342",2017,"DAL",15,"REG","LV",20,17,"away",1,3,17,6,11,7,9,321
"9343",2017,"DAL",17,"REG","PHI",6,0,"away",1,6,17,6,11,7,9,323
"9344",2017,"DAL",14,"REG","NYG",30,10,"away",1,20,17,6,11,7,9,320
"9345",2017,"DAL",11,"REG","PHI",9,37,"home",0,-28,17,6,11,7,9,317
"9346",2017,"DAL",9,"REG","KC",28,17,"home",1,11,17,6,11,7,9,315
"9347",2017,"DAL",5,"REG","GB",31,35,"home",0,-4,17,6,11,7,9,311
"9348",2017,"DAL",2,"REG","DEN",17,42,"away",0,-25,17,6,11,7,9,308
"9349",2017,"DEN",7,"REG","LAC",0,21,"away",0,-21,17,5,11,6,10,313
"9350",2017,"DEN",9,"REG","PHI",23,51,"away",0,-28,17,5,11,6,10,315
"9351",2017,"DEN",11,"REG","CIN",17,20,"home",0,-3,17,5,11,6,10,317
"9352",2017,"DEN",1,"REG","LAC",24,21,"home",1,3,17,5,11,6,10,307
"9353",2017,"DEN",13,"REG","MIA",9,35,"away",0,-26,17,5,11,6,10,319
"9354",2017,"DEN",12,"REG","LV",14,21,"away",0,-7,17,5,11,6,10,318
"9355",2017,"DEN",17,"REG","KC",24,27,"home",0,-3,17,5,11,6,10,323
"9356",2017,"DEN",4,"REG","LV",16,10,"home",1,6,17,5,11,6,10,310
"9357",2017,"DEN",8,"REG","KC",19,29,"away",0,-10,17,5,11,6,10,314
"9358",2017,"DEN",16,"REG","WAS",11,27,"away",0,-16,17,5,11,6,10,322
"9359",2017,"DEN",15,"REG","IND",25,13,"away",1,12,17,5,11,6,10,321
"9360",2017,"DEN",14,"REG","NYJ",23,0,"home",1,23,17,5,11,6,10,320
"9361",2017,"DEN",3,"REG","BUF",16,26,"away",0,-10,17,5,11,6,10,309
"9362",2017,"DEN",10,"REG","NE",16,41,"home",0,-25,17,5,11,6,10,316
"9363",2017,"DEN",6,"REG","NYG",10,23,"home",0,-13,17,5,11,6,10,312
"9364",2017,"DEN",2,"REG","DAL",42,17,"home",1,25,17,5,11,6,10,308
"9365",2017,"DET",1,"REG","ARI",35,23,"home",1,12,17,7,11,8,11,307
"9366",2017,"DET",2,"REG","NYG",24,10,"away",1,14,17,7,11,8,11,308
"9367",2017,"DET",12,"REG","MIN",23,30,"home",0,-7,17,7,11,8,11,318
"9368",2017,"DET",8,"REG","PIT",15,20,"home",0,-5,17,7,11,8,11,314
"9369",2017,"DET",11,"REG","CHI",27,24,"away",1,3,17,7,11,8,11,317
"9370",2017,"DET",15,"REG","CHI",20,10,"home",1,10,17,7,11,8,11,321
"9371",2017,"DET",9,"REG","GB",30,17,"away",1,13,17,7,11,8,11,315
"9372",2017,"DET",5,"REG","CAR",24,27,"home",0,-3,17,7,11,8,11,311
"9373",2017,"DET",6,"REG","NO",38,52,"away",0,-14,17,7,11,8,11,312
"9374",2017,"DET",17,"REG","GB",35,11,"home",1,24,17,7,11,8,11,323
"9375",2017,"DET",14,"REG","TB",24,21,"away",1,3,17,7,11,8,11,320
"9376",2017,"DET",4,"REG","MIN",14,7,"away",1,7,17,7,11,8,11,310
"9377",2017,"DET",10,"REG","CLE",38,24,"home",1,14,17,7,11,8,11,316
"9378",2017,"DET",16,"REG","CIN",17,26,"away",0,-9,17,7,11,8,11,322
"9379",2017,"DET",3,"REG","ATL",26,30,"home",0,-4,17,7,11,8,11,309
"9380",2017,"DET",13,"REG","BAL",20,44,"away",0,-24,17,7,11,8,11,319
"9381",2017,"GB",4,"REG","CHI",35,14,"home",1,21,17,8,11,9,12,310
"9382",2017,"GB",13,"REG","TB",26,20,"home",1,6,17,8,11,9,12,319
"9383",2017,"GB",2,"REG","ATL",23,34,"away",0,-11,17,8,11,9,12,308
"9384",2017,"GB",5,"REG","DAL",35,31,"away",1,4,17,8,11,9,12,311
"9385",2017,"GB",9,"REG","DET",17,30,"home",0,-13,17,8,11,9,12,315
"9386",2017,"GB",11,"REG","BAL",0,23,"home",0,-23,17,8,11,9,12,317
"9387",2017,"GB",10,"REG","CHI",23,16,"away",1,7,17,8,11,9,12,316
"9388",2017,"GB",12,"REG","PIT",28,31,"away",0,-3,17,8,11,9,12,318
"9389",2017,"GB",15,"REG","CAR",24,31,"away",0,-7,17,8,11,9,12,321
"9390",2017,"GB",14,"REG","CLE",27,21,"away",1,6,17,8,11,9,12,320
"9391",2017,"GB",1,"REG","SEA",17,9,"home",1,8,17,8,11,9,12,307
"9392",2017,"GB",7,"REG","NO",17,26,"home",0,-9,17,8,11,9,12,313
"9393",2017,"GB",17,"REG","DET",11,35,"away",0,-24,17,8,11,9,12,323
"9394",2017,"GB",3,"REG","CIN",27,24,"home",1,3,17,8,11,9,12,309
"9395",2017,"GB",16,"REG","MIN",0,16,"home",0,-16,17,8,11,9,12,322
"9396",2017,"GB",6,"REG","MIN",10,23,"away",0,-13,17,8,11,9,12,312
"9397",2017,"HOU",5,"REG","KC",34,42,"home",0,-8,17,7,11,8,13,311
"9398",2017,"HOU",2,"REG","CIN",13,9,"away",1,4,17,7,11,8,13,308
"9399",2017,"HOU",15,"REG","JAX",7,45,"away",0,-38,17,7,11,8,13,321
"9400",2017,"HOU",6,"REG","CLE",33,17,"home",1,16,17,7,11,8,13,312
"9401",2017,"HOU",11,"REG","ARI",31,21,"home",1,10,17,7,11,8,13,317
"9402",2017,"HOU",12,"REG","BAL",16,23,"away",0,-7,17,7,11,8,13,318
"9403",2017,"HOU",14,"REG","SF",16,26,"home",0,-10,17,7,11,8,13,320
"9404",2017,"HOU",9,"REG","IND",14,20,"home",0,-6,17,7,11,8,13,315
"9405",2017,"HOU",1,"REG","JAX",7,29,"home",0,-22,17,7,11,8,13,307
"9406",2017,"HOU",3,"REG","NE",33,36,"away",0,-3,17,7,11,8,13,309
"9407",2017,"HOU",13,"REG","TEN",13,24,"away",0,-11,17,7,11,8,13,319
"9408",2017,"HOU",10,"REG","LA",7,33,"away",0,-26,17,7,11,8,13,316
"9409",2017,"HOU",16,"REG","PIT",6,34,"home",0,-28,17,7,11,8,13,322
"9410",2017,"HOU",17,"REG","IND",13,22,"away",0,-9,17,7,11,8,13,323
"9411",2017,"HOU",4,"REG","TEN",57,14,"home",1,43,17,7,11,8,13,310
"9412",2017,"HOU",8,"REG","SEA",38,41,"away",0,-3,17,7,11,8,13,314
"9413",2017,"IND",7,"REG","JAX",0,27,"home",0,-27,17,11,11,0,14,313
"9414",2017,"IND",4,"REG","SEA",18,46,"away",0,-28,17,11,11,0,14,310
"9415",2017,"IND",15,"REG","DEN",13,25,"home",0,-12,17,11,11,0,14,321
"9416",2017,"IND",14,"REG","BUF",7,13,"away",0,-6,17,11,11,0,14,320
"9417",2017,"IND",9,"REG","HOU",20,14,"away",1,6,17,11,11,0,14,315
"9418",2017,"IND",16,"REG","BAL",16,23,"away",0,-7,17,11,11,0,14,322
"9419",2017,"IND",3,"REG","CLE",31,28,"home",1,3,17,11,11,0,14,309
"9420",2017,"IND",1,"REG","LA",9,46,"away",0,-37,17,11,11,0,14,307
"9421",2017,"IND",10,"REG","PIT",17,20,"home",0,-3,17,11,11,0,14,316
"9422",2017,"IND",6,"REG","TEN",22,36,"away",0,-14,17,11,11,0,14,312
"9423",2017,"IND",5,"REG","SF",26,23,"home",1,3,17,11,11,0,14,311
"9424",2017,"IND",12,"REG","TEN",16,20,"home",0,-4,17,11,11,0,14,318
"9425",2017,"IND",8,"REG","CIN",23,24,"away",0,-1,17,11,11,0,14,314
"9426",2017,"IND",13,"REG","JAX",10,30,"away",0,-20,17,11,11,0,14,319
"9427",2017,"IND",17,"REG","HOU",22,13,"home",1,9,17,11,11,0,14,323
"9428",2017,"IND",2,"REG","ARI",13,16,"home",0,-3,17,11,11,0,14,308
"9429",2017,"JAX",3,"REG","BAL",44,7,"home",1,37,20,8,11,9,15,309
"9430",2017,"JAX",9,"REG","CIN",23,7,"home",1,16,20,8,11,9,15,315
"9431",2017,"JAX",13,"REG","IND",30,10,"home",1,20,20,8,11,9,15,319
"9432",2017,"JAX",15,"REG","HOU",45,7,"home",1,38,20,8,11,9,15,321
"9433",2017,"JAX",11,"REG","CLE",19,7,"away",1,12,20,8,11,9,15,317
"9434",2017,"JAX",12,"REG","ARI",24,27,"away",0,-3,20,8,11,9,15,318
"9435",2017,"JAX",7,"REG","IND",27,0,"away",1,27,20,8,11,9,15,313
"9436",2017,"JAX",10,"REG","LAC",20,17,"home",1,3,20,8,11,9,15,316
"9437",2017,"JAX",5,"REG","PIT",30,9,"away",1,21,20,8,11,9,15,311
"9438",2017,"JAX",17,"REG","TEN",10,15,"away",0,-5,20,8,11,9,15,323
"9439",2017,"JAX",14,"REG","SEA",30,24,"home",1,6,20,8,11,9,15,320
"9440",2017,"JAX",6,"REG","LA",17,27,"home",0,-10,20,8,11,9,15,312
"9441",2017,"JAX",2,"REG","TEN",16,37,"home",0,-21,20,8,11,9,15,308
"9442",2017,"JAX",1,"REG","HOU",29,7,"away",1,22,20,8,11,9,15,307
"9443",2017,"JAX",4,"REG","NYJ",20,23,"away",0,-3,20,8,11,9,15,310
"9444",2017,"JAX",16,"REG","SF",33,44,"away",0,-11,20,8,11,9,15,322
"9445",2017,"KC",6,"REG","PIT",13,19,"home",0,-6,18,10,11,11,16,312
"9446",2017,"KC",9,"REG","DAL",17,28,"away",0,-11,18,10,11,11,16,315
"9447",2017,"KC",4,"REG","WAS",29,20,"home",1,9,18,10,11,11,16,310
"9448",2017,"KC",13,"REG","NYJ",31,38,"away",0,-7,18,10,11,11,16,319
"9449",2017,"KC",8,"REG","DEN",29,19,"home",1,10,18,10,11,11,16,314
"9450",2017,"KC",14,"REG","LV",26,15,"home",1,11,18,10,11,11,16,320
"9451",2017,"KC",12,"REG","BUF",10,16,"home",0,-6,18,10,11,11,16,318
"9452",2017,"KC",16,"REG","MIA",29,13,"home",1,16,18,10,11,11,16,322
"9453",2017,"KC",3,"REG","LAC",24,10,"away",1,14,18,10,11,11,16,309
"9454",2017,"KC",1,"REG","NE",42,27,"away",1,15,18,10,11,11,16,307
"9455",2017,"KC",15,"REG","LAC",30,13,"home",1,17,18,10,11,11,16,321
"9456",2017,"KC",17,"REG","DEN",27,24,"away",1,3,18,10,11,11,16,323
"9457",2017,"KC",11,"REG","NYG",9,12,"away",0,-3,18,10,11,11,16,317
"9458",2017,"KC",5,"REG","HOU",42,34,"away",1,8,18,10,11,11,16,311
"9459",2017,"KC",7,"REG","LV",30,31,"away",0,-1,18,10,11,11,16,313
"9460",2017,"KC",2,"REG","PHI",27,20,"home",1,7,18,10,11,11,16,308
"9461",2017,"LA",6,"REG","JAX",27,17,"away",1,10,18,8,11,9,17,312
"9462",2017,"LA",17,"REG","SF",13,34,"home",0,-21,18,8,11,9,17,323
"9463",2017,"LA",1,"REG","IND",46,9,"home",1,37,18,8,11,9,17,307
"9464",2017,"LA",10,"REG","HOU",33,7,"home",1,26,18,8,11,9,17,316
"9465",2017,"LA",4,"REG","DAL",35,30,"away",1,5,18,8,11,9,17,310
"9466",2017,"LA",3,"REG","SF",41,39,"away",1,2,18,8,11,9,17,309
"9467",2017,"LA",16,"REG","TEN",27,23,"away",1,4,18,8,11,9,17,322
"9468",2017,"LA",7,"REG","ARI",33,0,"home",1,33,18,8,11,9,17,313
"9469",2017,"LA",15,"REG","SEA",42,7,"away",1,35,18,8,11,9,17,321
"9470",2017,"LA",5,"REG","SEA",10,16,"home",0,-6,18,8,11,9,17,311
"9471",2017,"LA",13,"REG","ARI",32,16,"away",1,16,18,8,11,9,17,319
"9472",2017,"LA",11,"REG","MIN",7,24,"away",0,-17,18,8,11,9,17,317
"9473",2017,"LA",12,"REG","NO",26,20,"home",1,6,18,8,11,9,17,318
"9474",2017,"LA",2,"REG","WAS",20,27,"home",0,-7,18,8,11,9,17,308
"9475",2017,"LA",14,"REG","PHI",35,43,"home",0,-8,18,8,11,9,17,320
"9476",2017,"LA",9,"REG","NYG",51,17,"away",1,34,18,8,11,9,17,315
"9477",2017,"LAC",4,"REG","PHI",24,26,"home",0,-2,17,9,11,10,18,310
"9478",2017,"LAC",5,"REG","NYG",27,22,"away",1,5,17,9,11,10,18,311
"9479",2017,"LAC",2,"REG","MIA",17,19,"home",0,-2,17,9,11,10,18,308
"9480",2017,"LAC",10,"REG","JAX",17,20,"away",0,-3,17,9,11,10,18,316
"9481",2017,"LAC",13,"REG","CLE",19,10,"home",1,9,17,9,11,10,18,319
"9482",2017,"LAC",3,"REG","KC",10,24,"home",0,-14,17,9,11,10,18,309
"9483",2017,"LAC",16,"REG","NYJ",14,7,"away",1,7,17,9,11,10,18,322
"9484",2017,"LAC",11,"REG","BUF",54,24,"home",1,30,17,9,11,10,18,317
"9485",2017,"LAC",6,"REG","LV",17,16,"away",1,1,17,9,11,10,18,312
"9486",2017,"LAC",12,"REG","DAL",28,6,"away",1,22,17,9,11,10,18,318
"9487",2017,"LAC",17,"REG","LV",30,10,"home",1,20,17,9,11,10,18,323
"9488",2017,"LAC",7,"REG","DEN",21,0,"home",1,21,17,9,11,10,18,313
"9489",2017,"LAC",14,"REG","WAS",30,13,"home",1,17,17,9,11,10,18,320
"9490",2017,"LAC",1,"REG","DEN",21,24,"away",0,-3,17,9,11,10,18,307
"9491",2017,"LAC",15,"REG","KC",13,30,"away",0,-17,17,9,11,10,18,321
"9492",2017,"LAC",8,"REG","NE",13,21,"away",0,-8,17,9,11,10,18,314
"9493",2017,"LV",4,"REG","DEN",10,16,"away",0,-6,17,10,11,11,19,310
"9494",2017,"LV",8,"REG","BUF",14,34,"away",0,-20,17,10,11,11,19,314
"9495",2017,"LV",6,"REG","LAC",16,17,"home",0,-1,17,10,11,11,19,312
"9496",2017,"LV",12,"REG","DEN",21,14,"home",1,7,17,10,11,11,19,318
"9497",2017,"LV",17,"REG","LAC",10,30,"away",0,-20,17,10,11,11,19,323
"9498",2017,"LV",9,"REG","MIA",27,24,"away",1,3,17,10,11,11,19,315
"9499",2017,"LV",5,"REG","BAL",17,30,"home",0,-13,17,10,11,11,19,311
"9500",2017,"LV",3,"REG","WAS",10,27,"away",0,-17,17,10,11,11,19,309
"9501",2017,"LV",11,"REG","NE",8,33,"home",0,-25,17,10,11,11,19,317
"9502",2017,"LV",13,"REG","NYG",24,17,"home",1,7,17,10,11,11,19,319
"9503",2017,"LV",7,"REG","KC",31,30,"home",1,1,17,10,11,11,19,313
"9504",2017,"LV",16,"REG","PHI",10,19,"away",0,-9,17,10,11,11,19,322
"9505",2017,"LV",1,"REG","TEN",26,16,"away",1,10,17,10,11,11,19,307
"9506",2017,"LV",14,"REG","KC",15,26,"away",0,-11,17,10,11,11,19,320
"9507",2017,"LV",15,"REG","DAL",17,20,"home",0,-3,17,10,11,11,19,321
"9508",2017,"LV",2,"REG","NYJ",45,20,"home",1,25,17,10,11,11,19,308
"9509",2017,"MIA",4,"REG","NO",0,20,"home",0,-20,17,1,11,2,20,310
"9510",2017,"MIA",5,"REG","TEN",16,10,"home",1,6,17,1,11,2,20,311
"9511",2017,"MIA",14,"REG","NE",27,20,"home",1,7,17,1,11,2,20,320
"9512",2017,"MIA",13,"REG","DEN",35,9,"home",1,26,17,1,11,2,20,319
"9513",2017,"MIA",12,"REG","NE",17,35,"away",0,-18,17,1,11,2,20,318
"9514",2017,"MIA",9,"REG","LV",24,27,"home",0,-3,17,1,11,2,20,315
"9515",2017,"MIA",3,"REG","NYJ",6,20,"away",0,-14,17,1,11,2,20,309
"9516",2017,"MIA",6,"REG","ATL",20,17,"away",1,3,17,1,11,2,20,312
"9517",2017,"MIA",2,"REG","LAC",19,17,"away",1,2,17,1,11,2,20,308
"9518",2017,"MIA",11,"REG","TB",20,30,"home",0,-10,17,1,11,2,20,317
"9519",2017,"MIA",10,"REG","CAR",21,45,"away",0,-24,17,1,11,2,20,316
"9520",2017,"MIA",16,"REG","KC",13,29,"away",0,-16,17,1,11,2,20,322
"9521",2017,"MIA",17,"REG","BUF",16,22,"home",0,-6,17,1,11,2,20,323
"9522",2017,"MIA",15,"REG","BUF",16,24,"away",0,-8,17,1,11,2,20,321
"9523",2017,"MIA",7,"REG","NYJ",31,28,"home",1,3,17,1,11,2,20,313
"9524",2017,"MIA",8,"REG","BAL",0,40,"away",0,-40,17,1,11,2,20,314
"9525",2017,"MIN",1,"REG","NO",29,19,"home",1,10,20,9,11,10,21,307
"9526",2017,"MIN",13,"REG","ATL",14,9,"away",1,5,20,9,11,10,21,319
"9527",2017,"MIN",6,"REG","GB",23,10,"home",1,13,20,9,11,10,21,312
"9528",2017,"MIN",10,"REG","WAS",38,30,"away",1,8,20,9,11,10,21,316
"9529",2017,"MIN",14,"REG","CAR",24,31,"away",0,-7,20,9,11,10,21,320
"9530",2017,"MIN",2,"REG","PIT",9,26,"away",0,-17,20,9,11,10,21,308
"9531",2017,"MIN",17,"REG","CHI",23,10,"home",1,13,20,9,11,10,21,323
"9532",2017,"MIN",11,"REG","LA",24,7,"home",1,17,20,9,11,10,21,317
"9533",2017,"MIN",15,"REG","CIN",34,7,"home",1,27,20,9,11,10,21,321
"9534",2017,"MIN",5,"REG","CHI",20,17,"away",1,3,20,9,11,10,21,311
"9535",2017,"MIN",12,"REG","DET",30,23,"away",1,7,20,9,11,10,21,318
"9536",2017,"MIN",4,"REG","DET",7,14,"home",0,-7,20,9,11,10,21,310
"9537",2017,"MIN",16,"REG","GB",16,0,"away",1,16,20,9,11,10,21,322
"9538",2017,"MIN",7,"REG","BAL",24,16,"home",1,8,20,9,11,10,21,313
"9539",2017,"MIN",8,"REG","CLE",33,16,"away",1,17,20,9,11,10,21,314
"9540",2017,"MIN",3,"REG","TB",34,17,"home",1,17,20,9,11,10,21,309
"9541",2017,"NE",12,"REG","MIA",35,17,"home",1,18,21,9,11,10,22,318
"9542",2017,"NE",3,"REG","HOU",36,33,"home",1,3,21,9,11,10,22,309
"9543",2017,"NE",8,"REG","LAC",21,13,"home",1,8,21,9,11,10,22,314
"9544",2017,"NE",2,"REG","NO",36,20,"away",1,16,21,9,11,10,22,308
"9545",2017,"NE",6,"REG","NYJ",24,17,"away",1,7,21,9,11,10,22,312
"9546",2017,"NE",16,"REG","BUF",37,16,"home",1,21,21,9,11,10,22,322
"9547",2017,"NE",7,"REG","ATL",23,7,"home",1,16,21,9,11,10,22,313
"9548",2017,"NE",10,"REG","DEN",41,16,"away",1,25,21,9,11,10,22,316
"9549",2017,"NE",17,"REG","NYJ",26,6,"home",1,20,21,9,11,10,22,323
"9550",2017,"NE",14,"REG","MIA",20,27,"away",0,-7,21,9,11,10,22,320
"9551",2017,"NE",15,"REG","PIT",27,24,"away",1,3,21,9,11,10,22,321
"9552",2017,"NE",11,"REG","LV",33,8,"away",1,25,21,9,11,10,22,317
"9553",2017,"NE",4,"REG","CAR",30,33,"home",0,-3,21,9,11,10,22,310
"9554",2017,"NE",13,"REG","BUF",23,3,"away",1,20,21,9,11,10,22,319
"9555",2017,"NE",5,"REG","TB",19,14,"away",1,5,21,9,11,10,22,311
"9556",2017,"NE",1,"REG","KC",27,42,"home",0,-15,21,9,11,10,22,307
"9557",2017,"NO",17,"REG","TB",24,31,"away",0,-7,19,5,11,6,23,323
"9558",2017,"NO",10,"REG","BUF",47,10,"away",1,37,19,5,11,6,23,316
"9559",2017,"NO",13,"REG","CAR",31,21,"home",1,10,19,5,11,6,23,319
"9560",2017,"NO",1,"REG","MIN",19,29,"away",0,-10,19,5,11,6,23,307
"9561",2017,"NO",4,"REG","MIA",20,0,"away",1,20,19,5,11,6,23,310
"9562",2017,"NO",15,"REG","NYJ",31,19,"home",1,12,19,5,11,6,23,321
"9563",2017,"NO",11,"REG","WAS",34,31,"home",1,3,19,5,11,6,23,317
"9564",2017,"NO",2,"REG","NE",20,36,"home",0,-16,19,5,11,6,23,308
"9565",2017,"NO",12,"REG","LA",20,26,"away",0,-6,19,5,11,6,23,318
"9566",2017,"NO",16,"REG","ATL",23,13,"home",1,10,19,5,11,6,23,322
"9567",2017,"NO",3,"REG","CAR",34,13,"away",1,21,19,5,11,6,23,309
"9568",2017,"NO",8,"REG","CHI",20,12,"home",1,8,19,5,11,6,23,314
"9569",2017,"NO",7,"REG","GB",26,17,"away",1,9,19,5,11,6,23,313
"9570",2017,"NO",14,"REG","ATL",17,20,"away",0,-3,19,5,11,6,23,320
"9571",2017,"NO",9,"REG","TB",30,10,"home",1,20,19,5,11,6,23,315
"9572",2017,"NO",6,"REG","DET",52,38,"home",1,14,19,5,11,6,23,312
"9573",2017,"NYG",5,"REG","LAC",22,27,"home",0,-5,17,8,11,9,24,311
"9574",2017,"NYG",4,"REG","TB",23,25,"away",0,-2,17,8,11,9,24,310
"9575",2017,"NYG",16,"REG","ARI",0,23,"away",0,-23,17,8,11,9,24,322
"9576",2017,"NYG",15,"REG","PHI",29,34,"home",0,-5,17,8,11,9,24,321
"9577",2017,"NYG",11,"REG","KC",12,9,"home",1,3,17,8,11,9,24,317
"9578",2017,"NYG",1,"REG","DAL",3,19,"away",0,-16,17,8,11,9,24,307
"9579",2017,"NYG",17,"REG","WAS",18,10,"home",1,8,17,8,11,9,24,323
"9580",2017,"NYG",13,"REG","LV",17,24,"away",0,-7,17,8,11,9,24,319
"9581",2017,"NYG",7,"REG","SEA",7,24,"home",0,-17,17,8,11,9,24,313
"9582",2017,"NYG",3,"REG","PHI",24,27,"away",0,-3,17,8,11,9,24,309
"9583",2017,"NYG",2,"REG","DET",10,24,"home",0,-14,17,8,11,9,24,308
"9584",2017,"NYG",9,"REG","LA",17,51,"home",0,-34,17,8,11,9,24,315
"9585",2017,"NYG",14,"REG","DAL",10,30,"home",0,-20,17,8,11,9,24,320
"9586",2017,"NYG",12,"REG","WAS",10,20,"away",0,-10,17,8,11,9,24,318
"9587",2017,"NYG",10,"REG","SF",21,31,"away",0,-10,17,8,11,9,24,316
"9588",2017,"NYG",6,"REG","DEN",23,10,"away",1,13,17,8,11,9,24,312
"9589",2017,"NYJ",6,"REG","NE",17,24,"home",0,-7,17,11,11,0,25,312
"9590",2017,"NYJ",5,"REG","CLE",17,14,"away",1,3,17,11,11,0,25,311
"9591",2017,"NYJ",16,"REG","LAC",7,14,"home",0,-7,17,11,11,0,25,322
"9592",2017,"NYJ",1,"REG","BUF",12,21,"away",0,-9,17,11,11,0,25,307
"9593",2017,"NYJ",17,"REG","NE",6,26,"away",0,-20,17,11,11,0,25,323
"9594",2017,"NYJ",15,"REG","NO",19,31,"away",0,-12,17,11,11,0,25,321
"9595",2017,"NYJ",8,"REG","ATL",20,25,"home",0,-5,17,11,11,0,25,314
"9596",2017,"NYJ",12,"REG","CAR",27,35,"home",0,-8,17,11,11,0,25,318
"9597",2017,"NYJ",10,"REG","TB",10,15,"away",0,-5,17,11,11,0,25,316
